date,close_price_USD,volume,trend_sma_fast,trend_sma_slow,trend_adx,volume_obv,trend_ema_fast,trend_ema_slow,trend_macd,momentum_rsi,trend_aroon_ind
2020-09-27,10774.25,30549.483253,10705.790833333333,11217.222692307692,43.446395014590124,-2050381.7357789977,10839.13535622656,11473.376419000797,-634.2410627742374,31.65395039810673,-72.0
2020-09-26,10728.6,28420.836659,10689.376666666665,11131.071923076923,42.42988970465406,-2078802.5724379977,10822.129916807087,11418.207795371109,-596.0778785640214,30.970144606264682,-68.0
2020-09-25,10686.67,48101.117008,10691.066666666668,11050.522307692308,41.76083475393817,-2126903.6894459976,10801.289929605997,11364.019810528804,-562.7298809228068,30.322205185085565,-64.0
2020-09-24,10736.32,57676.619427,10702.455,11005.381153846152,42.07057798764371,-2069227.0700189976,10791.294555820457,11317.523528267411,-526.2289724469538,32.132836155909274,-36.0
2020-09-23,10241.46,51876.568079,10656.559166666666,10947.303846153845,42.474185345529655,-2121103.6380979978,10706.704624155771,11237.815118766122,-531.1104946103515,25.124931116894757,-76.0
2020-09-22,10529.61,43991.235476,10645.140833333333,10909.860384615384,42.628694442876906,-2077112.4026219978,10679.459297362575,11185.355480339003,-505.89618297642846,34.132932306959816,-76.0
2020-09-21,10417.22,70683.431179,10634.737500000001,10873.591923076923,40.620235448955604,-2147795.8338009976,10639.114790076026,11128.456555869448,-489.3417657934224,32.49102605322538,-76.0
2020-09-20,10920.28,39157.922565,10663.894166666667,10858.244230769229,38.36966661764099,-2108637.9112359975,10682.370976218175,11113.03607024949,-430.6650940313157,45.198138355547464,-76.0
2020-09-19,11080.65,38440.036858,10702.354166666666,10841.918461538462,35.87464708316914,-2070197.8743779974,10743.64467218461,11110.637102082861,-366.99242989825143,48.52453234897619,-76.0
2020-09-18,10933.39,47266.728275,10715.420833333332,10823.283846153847,33.83640451244003,-2117464.6026529972,10772.836261079285,11097.507687113759,-324.6714260344743,45.776825487365095,-76.0
2020-09-17,10939.99,55601.614529,10723.713333333333,10804.800384615384,32.19283706110107,-2061862.9881239973,10798.55222091324,11085.839710290516,-287.28748937727687,45.92461800876388,-72.0
2020-09-16,10954.01,64991.51244,10745.204166666668,10782.71423076923,30.976753403479496,-1996871.4756839974,10822.468802311203,11076.074546565293,-253.6057442540896,46.2597040477635,-68.0
2020-09-15,10785.31,61822.452786,10746.125833333334,10760.263846153846,30.046320344974554,-2058693.9284699974,10816.752063494094,11054.536432004901,-237.78436851080733,42.82121624247135,16.0
2020-09-14,10671.77,67059.291361,10741.39,10736.361923076922,30.370857771229854,-2125753.2198309973,10794.447130648849,11026.183362967502,-231.7362323186535,40.63217856084843,16.0
2020-09-13,10332.83,43837.609865,10711.903333333334,10708.753846153846,30.70394346112979,-2169590.8296959973,10723.429110549027,10974.82385459954,-251.3947440505126,34.89706796728518,16.0
2020-09-12,10440.92,35379.153096,10687.286666666665,10690.11346153846,31.01323731603687,-2134211.676599997,10679.96617046456,10935.2754209255,-255.30925046093944,37.907033170404915,15.999999999999993
2020-09-11,10387.89,43830.254467,10699.489166666666,10679.401923076923,31.496862634082113,-2178041.931066997,10635.031375008475,10894.728352708797,-259.69697770032144,37.00313351049993,16.0
2020-09-10,10336.87,58253.75375,10683.4275,10669.294615384615,32.29419736802965,-2236295.684816997,10589.16039423794,10853.405511767403,-264.24511752946273,36.110972734372126,16.0
2020-09-09,10219.2,49347.113776,10666.925833333333,10647.255769230771,33.26161052908742,-2285642.7985929972,10532.243410509027,10806.42732571056,-274.1839152015327,34.0706670395755,-40.0
2020-09-08,10126.65,73491.878418,10600.789999999999,10626.487307692309,34.46979118162438,-2359134.677010997,10469.84442427687,10756.073449731999,-286.2290254551299,32.51459480465617,-43.99999999999999
2020-09-07,10373.44,62620.230676,10541.855833333333,10620.001923076925,35.59167321612299,-2296514.446334997,10455.012974388119,10727.730231233332,-272.71725684521334,40.33938435908284,-44.0
2020-09-06,10256.2,56368.788815,10485.423333333334,10607.917307692307,36.633420819585986,-2352883.2351499973,10424.426362943792,10692.80206595679,-268.3757030129982,38.08047846821528,-44.0
2020-09-05,10166.69,90001.605568,10420.981666666667,10590.515769230768,36.06670734420934,-2442884.8407179974,10384.774614798594,10653.830801811842,-269.05618701324784,36.40436740906746,-44.0
2020-09-04,10446.25,92733.599113,10378.668333333333,10577.810384615384,35.159374912391144,-2350151.2416049973,10394.232366368042,10638.454446122076,-244.22207975403398,44.605193509788826,-44.0
2020-09-03,10140.85,121950.106015,10324.963333333333,10550.901538461538,34.31038034680038,-2472101.3476199973,10355.250463849881,10601.59485752044,-246.34439367055893,38.72959689222175,-44.0
2020-09-02,11388.54,87221.845602,10384.694166666668,10577.533076923077,34.581752461185935,-2384879.502017997,10514.218084796054,10659.887090296705,-145.6690055006511,61.21014990692019,24.0
2020-09-01,11921.97,78148.193668,10517.1225,10621.676153846154,35.00684405905608,-2306731.3083499973,10730.795302519738,10753.374713237688,-22.57941071794994,66.81598822108828,28.0
2020-08-31,11649.51,55353.617744,10617.838333333335,10657.09576923077,35.40157197136407,-2362084.9260939974,10872.136025209009,10819.755104849712,52.380920359297306,61.89567480657922,28.0
2020-08-30,11711.16,43177.879054,10728.110833333334,10696.49923076923,35.26442560640231,-2318907.0470399973,11001.216636715315,10885.785097083068,115.43153963224722,62.567378332712224,28.0
2020-08-29,11465.84,32973.7992,10822.191666666668,10724.557692307691,34.952308271992216,-2351880.846239997,11072.697154143729,10928.752126928766,143.94502721496247,58.17288778168435,28.0
2020-08-28,11526.91,45953.908365,10931.167500000001,10773.998076923077,34.03934063144721,-2305926.937874997,11142.57605350623,10973.060117526635,169.51593597959618,58.94591817272727,27.999999999999993
2020-08-27,11330.38,63246.036383,11031.478333333334,10804.796923076925,32.56175854353962,-2369172.9742579972,11171.468968351426,10999.528256969106,171.94071138231993,55.397656061662595,28.0
2020-08-26,11461.43,53998.231231,11122.144166666667,10844.958846153846,31.189718033339712,-2315174.7430269974,11216.078357835822,11033.74320089732,182.33515693850313,57.24579104092589,28.0
2020-08-25,11318.42,69590.923272,11210.662499999999,10860.271923076923,30.607948281964383,-2384765.6662989976,11231.82322586108,11054.830371201222,176.9928546598585,54.587612373860374,28.0
2020-08-24,11748.2,46212.391867,11342.455000000002,10885.946923076923,30.22820163054158,-2338553.2744319974,11311.265806497839,11106.191084445576,205.0747220522626,60.52062597078591,28.0
2020-08-23,11648.13,37900.00469,11442.611666666666,10913.436923076923,29.538791621250134,-2376453.2791219973,11363.091067036634,11146.334707819979,216.75635921665526,58.600863897600995,28.0
2020-08-22,11662.96,43678.701646,11569.454166666668,10941.243461538463,28.272283027146408,-2332774.577475997,11409.224749030998,11184.603247981462,224.62150104953616,58.809391781238645,28.0
2020-08-21,11531.34,64448.306142,11581.354166666666,10963.44846153846,27.71797135350937,-2397222.883617997,11428.011710718536,11210.287451834687,217.72425888384896,56.10814545049469,28.000000000000004
2020-08-20,11853.55,46085.254351,11575.652500000002,11004.534615384615,27.234511309329637,-2351137.6292669973,11493.47913983876,11257.936529476561,235.5426103621994,60.849053963383604,28.0
2020-08-19,11754.59,73940.169606,11584.409166666666,11046.18153846154,27.195638593713436,-2425077.7988729975,11533.650041402028,11294.725675441261,238.92436596076732,58.7501527505449,28.0
2020-08-18,11945.01,75923.835527,11603.896666666666,11108.188461538462,28.09576969506614,-2349153.9633459975,11596.936188878639,11342.894884667834,254.0413042108048,61.50193832397773,84.0
2020-08-17,12281.13,84734.21154,11671.8375,11178.96576923077,29.1049864574683,-2264419.7518059975,11702.196775205002,11412.393782099845,289.80299310515693,65.83451548699111,88.0
2020-08-16,11911.0,41368.236906,11703.845,11237.546923076925,29.601468865425538,-2305787.9887119974,11734.320348250387,11449.327576018375,284.9927722320117,58.08277200224985,88.0
2020-08-15,11852.4,56237.90505,11747.346666666666,11295.836538461539,30.18221548178433,-2362025.8937619976,11752.48644851956,11479.184792609607,273.3016559099524,56.939660396787225,88.0
2020-08-14,11760.54,59818.852697,11772.2725,11355.118846153848,30.463967467087773,-2421844.7464589975,11753.725456439628,11500.02591908297,253.69953735665877,55.108716227515444,68.0
2020-08-13,11780.0,70132.491502,11810.737500000001,11418.709230769231,28.97868734242805,-2351712.2549569975,11757.767693910453,11520.764739891638,237.00295401881522,55.43564185284275,68.0
2020-08-12,11564.33,64909.613644,11795.415,11464.512692307691,27.121467099675396,-2416621.8686009976,11728.00804869346,11523.99179619596,204.01625249750032,51.002515402315694,68.0
2020-08-11,11392.08,90748.284634,11774.0775,11508.200384615386,26.42074776207047,-2507370.1532349978,11676.326810432929,11514.220552033295,162.1062583996336,47.720220089200815,68.0
2020-08-10,11892.92,84952.337887,11793.240833333335,11574.593846153846,26.13745442397208,-2422417.815347998,11709.648839597094,11542.272362993792,167.37647660330185,56.48850279735887,68.0
2020-08-09,11681.68,41493.067342,11805.769166666667,11622.110384615384,25.874396324309288,-2463910.882689998,11705.34594119754,11552.598854623882,152.74708657365773,52.48981351649845,32.0
2020-08-08,11761.41,41858.16104,11798.090833333334,11684.439615384616,25.663616551208076,-2422052.721649998,11713.971181013303,11568.066346873966,145.90483413933725,53.818599333066715,32.0
2020-08-07,11594.23,65755.926022,11784.7275,11692.350769230768,24.591714505248667,-2487808.647671998,11695.549460857412,11570.004395253673,125.5450656037392,50.621538991115564,31.999999999999996
2020-08-06,11762.46,63529.08502,11769.515,11686.215769230768,23.59637689114351,-2424279.562651998,11705.843389956271,11584.260365975622,121.58302398064916,53.608054894964994,32.00000000000001
2020-08-05,11744.91,74970.256852,11724.83,11689.885,22.907442189217768,-2499249.819503998,11711.853637655306,11596.160338866317,115.69329878898861,53.246249809961746,32.0
2020-08-04,11191.97,58629.113709,11664.910833333333,11669.916153846154,22.54608687497463,-2557878.933212998,11631.87153955449,11566.220313765109,65.65122578938099,43.324955874405646,-52.0
2020-08-03,11219.81,56931.841475,11612.195,11660.453461538464,22.40110507595319,-2500947.0917379977,11568.477456546107,11540.560290523248,27.91716602285851,43.891823108598466,-52.0
2020-08-02,11071.35,97553.077604,11554.762499999999,11642.931923076922,21.592982292152815,-2598500.1693419977,11491.996309385166,11505.803972706712,-13.807663321545988,41.50762530172286,-60.0
2020-08-01,11801.17,85087.485126,11556.526666666667,11661.03923076923,20.84258256433818,-2513412.684215998,11539.561492556679,11527.6829376914,11.878554865279511,54.57164116879389,-60.0
2020-07-31,11335.46,70063.660974,11537.454166666668,11656.19423076923,19.4219252946459,-2583476.345189998,11508.161262932575,11513.44420156611,-5.282938633534286,47.31028852329676,-60.0
2020-07-30,11099.61,60794.826456,11513.081666666667,11647.77846153846,18.49004695852951,-2644271.171645998,11445.30722248141,11482.789816264916,-37.48259378350667,44.10928925909098,-60.0
2020-07-29,11100.53,76838.094233,11447.049166666666,11622.868076923078,17.270124149129433,-2567433.077412998,11392.264572868886,11454.474274319367,-62.20970145048159,44.12517044095806,-60.0
2020-07-28,10906.27,97267.734187,11382.431666666665,11594.335,16.66923852339989,-2664700.811599998,11317.496177042904,11413.866550295712,-96.37037325280835,41.44712560079841,-80.0
2020-07-27,11029.96,150188.933144,11321.4775,11569.988846153845,17.559080975570406,-2514511.878455998,11273.259842113224,11385.429028051585,-112.1691859383609,43.786542563450276,-80.0
2020-07-26,9931.54,65279.269319,11182.919999999998,11508.458076923078,18.840518182863317,-2579791.147774998,11066.841404865036,11277.73354449221,-210.8921396271744,31.681149986139815,-88.0
2020-07-25,9700.42,40679.545416,11011.083333333334,11425.645384615385,20.248322840300567,-2620470.693190998,10856.622727193491,11160.895504159455,-304.2727769659632,29.813461638961215,-92.0
2020-07-24,9537.8,43931.136205,10827.1575,11340.38423076923,21.634980752645617,-2664401.829395998,10653.726923009877,11040.66620755505,-386.939284545173,28.53861631443104,-96.0
2020-07-23,9603.27,51856.2335,10694.765833333333,11250.317307692309,22.817815098336833,-2612545.5958959977,10492.118165623742,10934.192414402823,-442.07424877908124,29.839359923285457,-92.0
2020-07-22,9518.16,48815.004107,10552.961666666666,11144.04923076923,24.224641937457807,-2661360.6000029976,10342.278447835475,10829.301124447058,-487.02267661158294,29.09787140115094,-76.0
2020-07-21,9390.0,60413.582486,10412.849166666667,11047.08769230769,25.709319069542513,-2721774.1824889975,10195.774071245402,10722.686226339867,-526.9121550944656,27.970737683351572,-80.0
2020-07-20,9160.78,35458.764082,10192.816666666666,10943.563846153847,27.124616932030595,-2757232.9465709976,10036.544214130725,10606.98946883321,-570.4452547024848,26.028726051021494,-84.0
2020-07-19,9208.99,26052.019417,10015.610833333334,10845.427307692307,28.491312659399338,-2731180.9271539976,9909.228181187536,10503.433952623342,-594.2057714358052,27.173985170016692,-84.0
2020-07-18,9170.28,22554.541457,9854.833333333334,10745.05346153846,29.760387263384597,-2753735.468610998,9795.543845620223,10404.681807984576,-609.1379623643534,26.814989659685793,-84.0
2020-07-17,9154.32,28054.358741,9692.649166666668,10652.360769230769,31.001161528685945,-2781789.8273519976,9696.894023217112,10312.062414800534,-615.1683915834219,26.658614539162315,-96.0
2020-07-16,9133.72,43375.571191,9544.936666666666,10565.50076923077,32.24106550834723,-2825165.3985429974,9610.251865799095,10224.777791481974,-614.5259256828795,26.444256193675002,-64.0
2020-07-15,9197.6,39053.579665,9392.24,10461.834615384616,33.08773927795369,-2786111.8188779973,9546.766963368465,10148.690547668493,-601.9235843000279,28.367762905712453,-64.0
2020-07-14,9255.85,45772.552509,9335.9325,10368.533461538462,33.98744847258405,-2740339.2663689973,9502.010507465624,10082.55421080416,-580.543703338537,30.161213852305067,-64.0
2020-07-13,9242.62,42740.069115,9297.7825,10271.656923076924,34.40953830506688,-2783079.335483997,9462.104275547836,10020.336861855705,-558.2325863078695,29.977633192163253,-64.0
2020-07-12,9302.75,30872.702286,9278.195,10183.523076923078,34.92196730529936,-2752206.633197997,9437.58823315586,9967.182279496024,-529.5940463401639,32.003363314548395,-64.0
2020-07-11,9234.03,22561.366,9247.425,10086.275769230768,35.39779423408667,-2774767.999197997,9406.271581901114,9912.87470323706,-506.6031213359456,30.903034326502947,-64.0
2020-07-10,9288.34,38295.494006,9228.273333333334,9991.792307692307,35.99991037987724,-2736472.505191997,9388.128261608636,9866.612873367647,-478.4846117590114,32.86748525174812,-64.0
2020-07-09,9232.43,48044.450645,9215.1425,9916.425384615386,35.66094296029564,-2784516.9558369974,9364.174682899615,9819.636364229302,-455.46168132968705,31.863180080935763,-64.0
2020-07-08,9436.06,56140.517781,9238.082499999999,9847.819615384617,35.141672990669804,-2728376.4380559972,9375.23396245352,9791.223300212318,-415.9893377587978,39.15537686534732,-64.0
2020-07-07,9257.39,34587.336678,9242.115833333333,9778.051923076924,34.77213998401783,-2762963.7747339974,9357.104122076056,9751.680092789184,-394.5759707131274,35.559335222263044,-60.0
2020-07-06,9344.2,54463.132277,9256.609166666667,9683.553076923077,34.98316087622514,-2708500.642456997,9355.118872525894,9721.496382212206,-366.3775096863119,38.514026821942004,-52.0
2020-07-05,9069.41,34073.653627,9249.533333333333,9596.397307692308,35.698234995325826,-2742574.296083997,9311.163661368064,9673.193687233525,-362.03002586546063,33.30789476031289,-96.0
2020-07-04,9135.46,26441.968484,9249.678333333333,9520.853076923077,36.016488647851126,-2716132.327599997,9284.1323288499,9633.361562253263,-349.22923340336274,35.562605355990996,-88.0
2020-07-03,9058.26,28943.420177,9238.066666666668,9442.30423076923,36.32081577233028,-2745075.7477769973,9249.38273979607,9590.7614465308,-341.37870673472935,34.11102747485259,-96.0
2020-07-02,9086.54,45725.168076,9223.9575,9372.314615384616,35.54405719051571,-2699350.579700997,9224.330010596675,9553.41170975074,-329.08169915406506,35.155191607525055,-92.0
2020-07-01,9232.0,38488.528699,9223.0725,9303.162307692308,34.60446417989053,-2660862.051001997,9225.510008966417,9529.60343495439,-304.0934259879723,40.38804161967579,-88.0
2020-06-30,9138.55,31463.162801,9209.389166666666,9272.662692307693,33.804667763197095,-2692325.213802997,9212.131546048508,9500.636513846657,-288.50496779814966,38.25233575390599,-80.0
2020-06-29,9192.56,42120.293261,9205.933333333334,9253.129615384616,33.25891413985298,-2650204.920541997,9209.120538964122,9477.816031339496,-268.69549237537467,40.21988208431955,-80.0
2020-06-28,9116.35,30688.176421,9191.600833333332,9236.92,33.11476098207509,-2680893.096962997,9194.848148354256,9451.040769758793,-256.1926214045361,38.36236721265762,-76.0
2020-06-27,9012.0,46290.930113,9173.231666666667,9214.178846153847,33.47242475996672,-2727184.027075997,9166.717663992064,9418.51923125814,-251.80156726607674,35.91640606331957,-43.99999999999999
2020-06-26,9162.21,50292.298277,9150.410833333333,9200.488461538462,32.94598128771559,-2676891.728798997,9166.024177224053,9399.533362276055,-233.50918505200207,41.68071711006318,-44.0
2020-06-25,9249.49,55831.619156,9149.7525,9195.084230769231,32.12170841728222,-2621060.109642997,9178.865073035737,9388.419039144495,-209.5539661087587,44.78836449455783,-44.0
2020-06-24,9296.49,61571.561464,9145.776666666667,9200.303846153845,30.37612378204099,-2559488.548178997,9196.961215645624,9381.609480689347,-184.64826504372286,46.44337429626225,-44.0
2020-06-23,9624.89,41031.02938,9192.066666666668,9216.3,29.003328064509763,-2518457.5187989967,9262.796413238604,9399.630259897544,-136.83384665893936,56.30024267069335,16.0
2020-06-22,9685.69,57895.468343,9237.919166666667,9236.123461538462,27.687282764814768,-2460562.0504559968,9327.85696504805,9420.819870275503,-92.96290522745403,57.847058989848755,20.0
2020-06-21,9294.69,24316.926234,9257.621666666668,9241.522307692308,26.465240700812274,-2484878.9766899967,9322.754355040657,9411.476916921762,-88.72256188110441,46.4582053710892,20.0
2020-06-20,9358.95,30329.065384,9280.3225,9250.185,25.823348970820838,-2454549.9113059966,9328.322915803634,9407.586034186816,-79.26311838318179,48.261076815771325,20.0
2020-06-19,9310.23,45330.983673,9286.841666666665,9254.516923076922,24.962886405698004,-2499880.8949789964,9325.539390295382,9400.374476098905,-74.83508580352282,46.96973507677665,20.0
2020-06-18,9386.32,37381.953765,9307.489166666668,9259.535,23.853306777987665,-2462498.941213996,9334.890253326861,9399.333403795283,-64.44315046842166,49.2535194471759,20.0
2020-06-17,9465.14,48046.411152,9330.204166666666,9268.093461538461,22.368789752059595,-2414452.530061996,9354.928675891959,9404.207966477114,-49.27929058515474,51.57974540776565,20.0
2020-06-16,9525.59,52052.446927,9364.3075,9276.664230769231,20.8476420778382,-2362400.0831349962,9381.184264216274,9413.19922821955,-32.01496400327596,53.34610231510914,19.999999999999993
2020-06-15,9426.02,86107.924707,9398.809166666668,9284.048461538461,21.462308146400442,-2448508.0078419964,9388.082069721462,9414.1489150181,-26.06684529663835,50.10390211746772,20.0
2020-06-14,9342.1,30055.506608,9413.8,9286.116153846155,22.03306949577967,-2478563.5144499964,9381.00790514893,9408.811958350094,-27.804053201163697,47.48445152228231,20.0
2020-06-13,9473.34,27759.784851,9432.454166666668,9295.381923076922,22.472587581571307,-2450803.729598996,9395.212842818326,9413.591813287125,-18.378970468798798,51.734203357713106,20.0
2020-06-12,9465.13,50119.066932,9446.5075,9296.5,23.30800700960097,-2500922.7965309964,9405.969328538584,9417.409456747337,-11.440128208752867,51.453689831555465,20.0
2020-06-11,9280.4,94418.98473,9417.800000000001,9297.385,21.826828259683605,-2595341.7812609966,9386.650970301878,9407.260608099385,-20.609637797506366,45.47838541173628,20.000000000000007
2020-06-10,9885.0,47130.762982,9434.409166666666,9318.185,20.322596228210525,-2548211.0182789965,9463.320051793897,9442.648711203134,20.671340590763066,61.31342594845713,68.0
2020-06-09,9772.43,46024.001289,9474.220833333333,9345.22423076923,19.502020938298262,-2594235.0195679963,9510.87542844099,9467.076954817716,43.79847362327382,57.939288019818854,68.0
2020-06-08,9782.01,40664.664125,9509.475833333332,9370.091538461538,18.740058169094016,-2553570.355442996,9552.588439450068,9490.405328534924,62.183110915144425,58.15035802540982,68.0
2020-06-07,9746.99,57952.848385,9545.8725,9396.581153846153,19.040160406531733,-2611523.2038279963,9582.496371842366,9509.4116004953,73.08477134706663,57.02383101583265,68.0
2020-06-06,9666.3,32752.950893,9569.204166666666,9418.879615384616,19.318826769866757,-2644276.1547209965,9595.38923771277,9521.032963421574,74.35627429119631,54.40839909217117,68.0
2020-06-05,9621.16,47788.05005,9582.205833333333,9433.847307692307,18.908440846167796,-2692064.2047709967,9599.353970372344,9528.4497809459,70.90418942644283,52.945407444262536,68.0
2020-06-04,9789.06,57456.100969,9604.161666666667,9458.866923076923,19.03589785347304,-2634608.103801997,9628.539513391983,9547.754241616576,80.78527177540673,57.52077804955182,68.0
2020-06-03,9666.24,46252.644939,9624.179999999998,9477.085384615384,19.461855031443886,-2680860.7487409967,9634.339588254754,9556.530964459793,77.80862379496102,53.42819200688383,68.0
2020-06-02,9518.04,108970.773151,9638.841666666667,9492.535,18.705634618934464,-2789831.5218919967,9616.447343907868,9553.679781907216,62.767562000652106,48.906476485786946,64.0
2020-06-01,10200.77,76649.12696,9699.460833333333,9538.256923076922,18.495409425385883,-2713182.3949319967,9706.343137152811,9601.612390654831,104.73074649798036,64.01543383470445,96.0
2020-05-31,9448.27,48333.786403,9698.055833333334,9549.25923076923,18.124567809539165,-2761516.1813349966,9666.63957759084,9590.253695050771,76.38588254006936,47.383635187667586,39.99999999999999
2020-05-30,9697.72,55665.27254,9732.832499999999,9566.498846153847,17.55587128645582,-2705850.908794997,9671.421181038404,9598.214162084047,73.20701895435741,51.84960767200036,40.0
2020-05-29,9427.07,57374.362961,9694.671666666667,9571.521153846155,17.022042254964152,-2763225.2717559966,9633.82869164788,9585.536816744489,48.291874903390635,47.17136395014581,40.0
2020-05-28,9575.89,74110.787662,9678.293333333333,9569.636538461538,16.056763320768532,-2689114.4840939967,9624.915046778975,9584.82223772638,40.09280905259584,49.850776187851565,40.0
2020-05-27,9204.07,68910.355514,9630.131666666666,9551.112692307692,16.213057328723433,-2758024.839607997,9560.169654966825,9556.618368265166,3.5512867016586824,43.86470980336342,-20.0
2020-05-26,8841.18,58299.770138,9554.647500000001,9533.67,16.69709200664652,-2816324.609745997,9449.555861895005,9503.622933578858,-54.06707168385219,38.948933498390254,-24.0
2020-05-25,8900.35,62833.910949,9490.818333333333,9516.031538461539,17.317331195206854,-2753490.698796997,9365.062652372697,9458.936049610053,-93.87339723735568,40.12713119968777,-24.0
2020-05-24,8720.34,70379.86645,9415.75,9493.343461538461,16.489909566408322,-2823870.565246997,9265.874552007666,9404.22523112042,-138.3506791127529,37.74087728878227,-32.0
2020-05-23,9179.15,43526.296966,9364.924166666666,9485.375384615383,15.682359426346313,-2780344.268280997,9252.532313237256,9387.552991778166,-135.02067854091,46.477366446107446,-32.0
2020-05-22,9170.0,58943.131024,9323.570833333333,9474.023846153847,15.419665162827044,-2839287.399304997,9239.835034277678,9371.437955350153,-131.6029210724755,46.337716274421965,-32.0
2020-05-21,9068.65,108928.780969,9286.121666666666,9456.44923076923,14.649552675669387,-2948216.180273997,9213.498875158035,9349.009217916808,-135.51034275877282,44.73436535521886,-31.999999999999993
2020-05-20,9511.43,74923.73809,9228.676666666668,9459.73423076923,14.755989010514957,-2873292.442183997,9259.334432826028,9361.040386960007,-101.7059541339786,52.47175799564711,-32.0
2020-05-19,9775.53,78539.760454,9255.948333333334,9476.404615384616,15.01350313370013,-2794752.681729997,9338.749135468179,9391.743321259266,-52.99418579108715,56.39330757176263,-32.0
2020-05-18,9733.93,82006.603583,9258.965833333334,9486.427307692307,15.407467220736157,-2876759.285312997,9399.546191549996,9417.090482647469,-17.544291097472524,55.614900564420815,-32.0
2020-05-17,9680.04,68647.764323,9280.046666666667,9494.693076923077,15.157837597762747,-2945407.049635997,9442.699085157688,9436.568224673583,6.130860484105142,54.56418212111643,-32.0
2020-05-16,9381.27,59587.627862,9263.828333333333,9498.57269230769,14.507119796776918,-3004994.677497997,9433.24845667189,9432.472059882948,0.7763967889422929,49.03323822770435,-32.0
2020-05-15,9316.42,115890.761516,9273.190833333334,9476.70423076923,14.739403421933243,-3120885.439013997,9415.274847953138,9423.87561100273,-8.600763049591478,47.898307262283225,-32.0
2020-05-14,9791.98,129565.37747,9352.424166666666,9477.456153846153,15.22766847330192,-2991320.061543997,9473.229486729579,9451.142602780305,22.086883949274124,55.95027604258901,-31.999999999999996
2020-05-13,9309.37,92466.274018,9386.509166666667,9459.277692307693,14.325523446096142,-3083786.335561997,9448.020334925028,9440.640928500281,7.379406424746776,47.86580997014286,-32.00000000000001
2020-05-12,8810.79,86522.780066,9394.046666666667,9423.27,14.244243296279718,-3170309.1156279966,9349.984898782717,9393.985304166927,-44.000405384209444,41.23668673146922,-32.0
2020-05-11,8561.52,168807.251832,9342.577500000001,9380.778461538463,14.957352583550303,-3339116.3674599966,9228.6826066623,9332.321207561969,-103.63860089966875,38.37514211841152,-84.0
2020-05-10,8722.77,183865.182028,9305.308333333332,9346.225,14.33367977036111,-3155251.1854319964,9150.849897945023,9287.169266261082,-136.3193683160589,41.21687854691814,-84.0
2020-05-09,9539.4,81950.679567,9344.5375,9336.622692307692,13.739223623037462,-3073300.5058649965,9210.626836722711,9305.853024315817,-95.22618759310535,53.02987057894098,-84.0
2020-05-08,9800.01,100683.7964,9368.585833333333,9341.767692307692,13.473165971248836,-2972616.7094649966,9301.301169534601,9342.457244736866,-41.15607520226513,56.06428827554603,-84.0
2020-05-07,9986.4,147154.611378,9386.158333333333,9359.781538461539,13.405967642697172,-2825462.0980869965,9406.7009896062,9390.156708089691,16.544281516509727,58.14685040589769,16.0
2020-05-06,9142.92,105925.30242,9336.907500000001,9319.095,13.566716623399271,-2931387.4005069965,9366.119298897554,9371.842877860827,-5.723578963272303,47.23535347450948,16.0
2020-05-05,9021.83,76480.765342,9282.056666666665,9302.693461538462,13.997356111402725,-3007868.1658489965,9313.151714451777,9345.915998019285,-32.764283567508755,45.90360232310203,16.0
2020-05-04,8871.96,84418.512331,9239.614166666666,9270.933461538461,14.83186342876783,-3092286.6781799966,9245.27606607458,9310.808146314153,-65.53208023957268,44.24106060192136,16.0
2020-05-03,8894.16,90126.065643,9204.425833333333,9250.436923076923,14.89884899765938,-3002160.6125369966,9191.258209755415,9279.945320661252,-88.68711090583747,44.56136379836852,16.0
2020-05-02,8972.05,59002.08755,9136.098333333333,9227.212307692309,14.961049883058674,-2943158.524986997,9157.533869793044,9257.13825987153,-99.60439007848618,45.739097741990804,16.0
2020-05-01,8826.96,91468.815059,9095.897500000001,9212.708076923078,15.310813405719909,-3034627.340045997,9106.676351363345,9225.273203584751,-118.59685222140615,43.86954284135593,16.0
2020-04-30,8620.0,206277.214124,9079.998333333333,9204.201153846154,14.517327235294145,-3240904.554169997,9031.803066538216,9180.438151467362,-148.63508492914661,41.27775012125001,15.999999999999993
2020-04-29,8778.57,183546.887514,9098.085833333333,9199.517307692307,15.115962383920692,-3057357.6666559973,8992.844133224644,9150.67014024756,-157.8260070229153,44.00728097810813,16.0
2020-04-28,7738.98,46302.752638,9016.103333333334,9161.772692307692,15.755855194881239,-3103660.4192939973,8799.941958882391,9046.10050022922,-246.15854134682922,33.13354137522316,-36.0
2020-04-27,7774.62,65441.339576,8869.038333333332,9107.752307692308,16.441406922805008,-3038219.0797179975,8642.20011905433,8951.9167594715,-309.7166404171694,33.73801743276215,-36.0
2020-04-26,7693.1,50522.616209,8693.4625,9050.94846153846,17.297980157569555,-3088741.6959269973,8496.184716122894,8858.671073584723,-362.48635746182845,33.003103102048186,-43.99999999999999
2020-04-25,7538.67,43874.427726,8489.484999999999,8992.103076923077,18.18007830068932,-3132616.1236529974,8348.874759796296,8760.893216282151,-412.0184564858555,31.59886477619679,-48.0
2020-04-24,7505.0,60182.119939,8352.991666666667,8914.932692307691,19.07869188243839,-3192798.2435919973,8219.04787367379,8667.86408915014,-448.8162154763504,31.286302604480042,-52.0
