,target,5. volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr
660,10185.05,28402.775383,6347815.318608134,-3213042.106183002,0.04234246674090392,1510865.0088699583,52.551467168128916,324494697.28639275,-4001617.9567837757,2342.560787107176,534.345151280618,10199.985511159457,533.3743797009129,10173.888,10862.843012566485,9484.932987433516,13.543593414169383,0.5081006740617344,0.0,0.0,10033.416666666666,10481.311666666665,9585.521666666667,8.928065381516738,0.6692733043830962,0.0,0.0,9320.0,10905.87,10112.935000000001,15.587649480709839,0.5454734625158423,5.773750990150324,96.60737370051538,215.77226588731858,-119.1648921868032,10095.24,10172.044230769232,9974.06870335992,9877.461329659405,21.321009593088203,17.66863323427487,14.384403367962474,0.8418943883619828,0.8281876651333172,0.013706723228665618,0.36474505783531924,24.1618253442486,9.5202859522708,281.99199999999837,97.2661890652986,154.22642906865445,-56.96024000335585,10059.5,10112.935000000001,10086.2175,9307.935000000001,8899.5,8835.0,72.0,92.0,-20.0,9320.0,10500.529689086721,1.0,0.0,0.5922697913408713,56.773297643046604,0.5192693661458796,0.23822701193415396,0.10112141171767146,9.10438508973316,49.86862313278133,54.54734625158423,30.361673193052813,-45.45265374841576,-58.28629411764814,10046.68754115396,-1.8892842624826947,-3.2833528572890534,-3.1613863788890644,-0.12196647839998898,4.773685834790653,4.663246500795282,-73.6104486046253
661,10372.25,41687.511599,6348045.191598907,-3171354.5945840017,0.04320737392973398,2409870.317793226,52.76571697120663,167572731.66594043,201605.3877048088,2122.0707389560985,534.345151280618,10207.711866385649,526.6439417308216,10177.4,10869.639929501676,9485.160070498323,13.603472979379344,0.6407387754562693,0.0,0.0,10006.739666666666,10456.241666666665,9557.237666666668,8.983985093513114,0.9065725328622951,0.0,0.0,9320.0,10905.87,10112.935000000001,15.582270520958211,0.6635159250127687,5.7989787889487765,121.21502210424296,196.86081713070348,-75.64579502646052,10088.270833333334,10186.885,10035.327364381472,9914.112342277229,21.104049680533876,19.47715345055582,13.455828392942209,0.8392786456053899,0.8140085100378993,0.02527013556749058,0.3282554650153936,24.267391476820173,47.6299629528536,121.32999999999993,90.54710061960877,140.84287821500794,-50.29577759539917,10046.5,10112.935000000001,10079.7175,9307.935000000001,8953.35,8835.0,68.0,88.0,-20.0,9341.4216,10500.529689086721,0.0,0.0,0.5007602439412273,59.92807397792662,0.6260607192398587,0.4469139183474402,0.25009271783348486,10.855170267805411,46.684739631084184,66.35159250127687,48.72824800687738,-33.64840749872313,37.3983529411762,10051.47144475178,-0.7998370294991832,-1.0608500780545047,-2.7412791187221526,1.6804290406676479,1.837988031477522,1.8213011894237852,-73.12541180841772
662,10142.69,26271.657398,6350845.454403036,-3197626.2519820016,0.04229090431261375,1204042.890639213,47.6460582165936,-406997578.3413661,-43297614.85737542,184.7636999633902,522.518954175074,10194.425743140946,520.5075475577394,10167.783500000001,10856.331505332586,9479.235494667417,13.54371885146029,0.48177795897623715,0.0,0.0,9961.631333333335,10410.825333333334,9512.437333333333,9.018482715715846,0.701537271943377,0.0,0.0,9320.0,10905.87,10112.935000000001,15.597007941799712,0.518762571963654,5.919150373867644,120.80067231110297,181.6487881667834,-60.84811585568042,10075.2675,10185.888846153846,10051.844692938168,9931.044020627065,20.102471504788603,18.2131232024736,15.804042743063535,0.787990593734931,0.8604547740415008,-0.07246418030656987,0.2974676716371614,24.283192345165098,-8.700538092517215,396.7064999999984,80.84753016220996,127.41339653649278,-46.56586637428282,9962.0,10112.935000000001,10037.4675,9307.935000000001,9005.5,8835.0,64.0,84.0,-20.0,9391.924735999999,10500.529689086721,0.0,0.0,0.25038012197061366,54.65989725922737,0.447729306674128,0.5310197973532887,0.4053869092116275,10.51861731093686,49.753756681582146,51.876257196365415,57.591731983075526,-48.12374280363459,99.05023529411665,10054.334133335049,-1.5151382743309036,-2.9242294699058973,-2.7778691889589013,-0.14636028094699594,-2.213213140832504,-2.23807217641383,-73.72020372581845
663,10134.35,27692.456844,6348715.506832699,-3225318.7088260017,0.025014679858239453,999043.1791080448,47.569559902074964,66386704.52233059,-40159696.61509661,-604.2183692294161,522.518954175074,10178.428445770312,521.3987928019654,10157.398000000001,10841.368775180108,9473.427224819894,13.467440680774878,0.4831513269014078,0.0,0.0,9921.081,10373.117,9469.045,9.112636012144241,0.7358982470422712,0.0,0.0,9320.0,10905.87,10112.935000000001,15.612955207623061,0.5135036289229256,6.04172758461394,118.43409429868916,169.00584939316454,-50.57175509447538,10039.4225,10181.660384615387,10064.537817101527,9946.103722802838,19.416398646040687,18.07392304504896,14.639814335475537,0.7826849908570829,0.8498685471141652,-0.06718355625708228,0.2710504795624513,24.44096666806218,-1.7820245870418965,409.6219999999994,69.29039221869799,114.11679998385411,-44.82640776515612,9962.0,10112.935000000001,10037.4675,9307.935000000001,9027.5,8835.0,60.0,80.0,-20.0,9440.407746559998,10500.529689086721,0.0,0.0,0.12519006098530683,54.47254359660178,0.4479750769210076,0.5072550342783314,0.4950629166596867,10.199119664492242,49.065236908636386,51.35036289229255,56.526070863311624,-48.64963710770744,163.94120588235273,10057.359990268897,-4.071564268601697,-4.062252593915386,-3.034745869950198,-1.027506723965188,-0.08222670711616198,-0.08226053181630277,-73.74181273693155
664,10389.55,27550.336173,6369080.376338439,-3197768.372653002,0.01276115794232767,1860729.26657112,43.87780209906416,119898496.49229579,-41204638.61850701,670.993266271255,535.6768614020276,10150.098443250527,511.7799135217688,10156.125,10838.265499381525,9473.984500618475,13.433085933493826,0.6710974500206617,0.0,0.0,9932.809,10353.616,9512.002,8.473071414138737,1.0426965330899904,1.0,0.0,9320.0,10905.87,10112.935000000001,15.614912183534575,0.6744247636943752,6.055089362717981,135.58809620578722,162.3222987556891,-26.73420254990188,10024.633333333333,10190.605,10114.5396913936,9978.951595187813,18.853372104032392,17.351636655244725,13.7628798971492,0.8083226782871906,0.8854408579704095,-0.07711817968321888,0.25323339691170454,24.658257977566016,32.595269627275144,459.15500000000065,61.56237559333222,101.88257015659539,-40.32019456326317,9962.0,10112.935000000001,10037.4675,9307.935000000001,9027.5,8835.0,56.00000000000001,76.0,-19.999999999999993,9486.951436697598,10500.529689086721,0.0,0.0,0.7016421213750139,59.093051939409264,0.6067168900558811,0.5008070912170055,0.5130273076162085,11.42759411273763,52.06916866221621,67.69303797468349,56.97321935444717,-32.3069620253165,157.93685294117677,10059.382391602556,-1.6794706549244838,-4.976075257821649,-3.4230117475244883,-1.5530635102971608,2.518168407445942,2.486984963852912,-73.08058736090494
665,10099.88,34059.642738,6382971.03396842,-3231828.015391002,0.01682356574557674,185474.12678717962,36.346237492273126,-324693951.8734778,-78312152.39508776,-255.84961649666116,535.6768614020276,10105.84180104197,523.3569221695918,10153.202500000001,10835.78086507721,9470.624134922793,13.445577689939862,0.4609403822856511,0.0,0.0,9967.105666666666,10404.912666666667,9529.298666666666,8.785037796161301,0.6516356903079812,0.0,0.0,9320.0,10905.87,10112.935000000001,15.61940678322924,0.4917679254920005,6.192571017071437,124.37509945259262,154.73285889506982,-30.357759442477203,9981.683333333332,10187.222692307692,10112.284354256122,9987.90925480353,17.57240234706975,15.843273155987827,16.137430228684863,0.7369351751685114,0.9119476574852294,-0.17501248231671807,0.23563811390857037,24.887272071414717,-28.482317159454915,186.79749999999876,55.63142499689513,90.86365360645945,-35.232228609564324,9962.0,10112.935000000001,10037.4675,9307.935000000001,9040.0,8835.0,52.0,72.0,-20.0,9531.633379229694,10500.529689086721,0.0,0.0,0.49786007583854763,52.57118851695025,0.3826522746741679,0.47911474721701874,0.4957256242374517,10.326234447326257,52.65192948251941,52.730223123732195,57.25787466356943,-47.269776876267805,69.14497058823508,10060.759371184295,-4.855265240295135,-4.0260614536977775,-3.5436216887591465,-0.48243976493863094,-2.7880899557728656,-2.8276950708837845,-73.83112480084861
666,10142.57,47355.719282,6364101.922311331,-3184472.296109002,0.0028752376365617964,447780.05955309735,46.514950993874514,657445970.983994,-25035545.2083983,-749.4511340285292,535.6768614020276,10077.814511878845,565.6342299526325,10155.423499999999,10837.559811573776,9473.287188426222,13.433931368273846,0.49057849598246384,0.0,0.0,10037.504666666668,10543.548666666666,9531.460666666666,10.083063805300345,0.6038104723436439,0.0,0.0,9320.0,10905.87,10112.935000000001,15.615990805307145,0.5186869037184633,6.305900195762095,117.57807807100107,147.30190273025607,-29.723824659255,9965.230833333333,10183.040384615384,10116.943684370566,9999.365606299565,17.749031949203612,21.232226323036333,14.14148850391585,0.7749619269240611,0.8367024452052293,-0.06174051828116822,0.2193393181781248,25.34264051465691,27.008279083856532,-430.4434999999994,51.08129131715769,81.34654509942953,-30.26525378227184,10062.064999999999,10112.935000000001,10087.5,9307.935000000001,9055.0,8835.0,48.0,68.0,-20.0,9574.528044060506,10500.529689086721,0.0,0.0,0.24893003791927382,53.38766458818995,0.4107030609326937,0.4666907418875808,0.48220419344053495,9.713468983656949,51.61067288776717,55.424390046694036,58.615883715036595,-44.575609953305964,16.059970588234137,10065.931098183426,-1.9093810444874304,-0.062086969080077964,-2.8473147448233327,2.785227775743255,0.4226782892470027,0.42178751376020784,-73.72051464684166
667,10760.51,32298.921679,6365017.980557741,-3152173.374430002,-0.003890629840503671,3235068.002805694,55.78494604968553,511812422.2316692,16140862.113098621,2167.9866393764537,568.3131813618375,10075.825740293403,589.8098069573691,10178.293,10907.731808071305,9448.854191928694,14.333224796560785,0.8990855665737261,0.0,0.0,10158.822,10669.303,9648.341,10.050003829184128,1.0893343728757783,1.0,0.0,9320.0,10949.96,10134.98,16.014080160592737,0.8837701538688072,6.305900195762095,160.20721427549688,149.88296503930422,10.324249236192657,10051.525,10200.675,10215.953886775094,10055.746672499597,18.226322245706488,20.908648109447523,12.698141133336534,0.827979784573934,0.7733704160887168,0.054609368485217136,0.21639846400917714,25.70873262136181,129.97606440580324,-590.8230000000003,51.46867202878398,73.70211212158182,-22.233440092797842,10275.485,10134.98,10205.2325,9329.98,9511.442500000001,8835.0,100.0,64.0,36.0,9648.304161416876,10500.529689086721,0.0,0.0,50.12446501895964,63.249706938589554,1.0,0.5977851118689538,0.5145302003245177,12.667154711958704,53.33813324671767,88.37701538688073,65.51054285243568,-11.62298461311928,115.93838235294061,10155.526940962416,10.648145291815517,-0.5439403367526944,-2.386639863209205,1.842699526456511,6.092538676094916,5.914153365380059,-72.11942683782178
668,10915.54,37243.319217,6400657.074585948,-3114930.055213002,0.05043221537985334,3597748.5421493854,56.484948910190155,-289664171.36836886,47404723.18419946,2504.400329124037,568.3131813618375,10119.088108581165,597.9688262616321,10205.011,10998.547117308153,9411.474882691848,15.551891464069032,0.9476979588593077,0.0,0.0,10277.545333333332,10814.766333333333,9740.324333333334,10.454266706226473,1.093791630136078,1.0,0.0,9320.0,10949.96,10134.98,15.972153288222806,0.9788829173722066,6.267697076039589,204.14745244966798,160.735862521377,43.411589928290994,10162.1975,10223.002692307693,10323.582519578926,10119.435067129258,17.702434487031063,19.15759476303608,15.394245117974986,0.874289349998974,0.7504077673184908,0.12388158268048322,0.2250754569847281,26.061723671855333,108.91560844024187,-620.4709999999995,53.734948863662744,67.93665831840524,-14.201709454742492,10355.98,10134.98,10245.48,9329.98,9550.744999999999,8859.994999999999,100.0,60.0,40.0,9752.436628503527,10500.529689086721,0.0,0.0,75.06223250947983,65.23689375782496,1.0,0.8035676869775644,0.6226811802446995,15.696395678724256,58.10084732245444,97.88829173722065,80.56323239026516,-2.1117082627793486,185.53829411764673,10283.080647776293,13.85214243173644,0.23499056524290038,-1.8623137775187841,2.0973043427616846,1.44073096907118,1.4304510600249287,-71.71774278591974
669,10306.78,24085.395172,6402581.612352549,-3139015.450385002,0.0438586694998626,989180.8697127984,55.757909837962025,-530636923.6929872,55525873.908543095,-806.6671922932283,536.6183378372997,10147.209237869372,621.725943635469,10197.556,10984.297124012528,9410.814875987473,15.429993696774549,0.5694154637823794,0.0,0.0,10319.737666666666,10829.159666666666,9810.315666666667,9.872770344646673,0.4872819914857758,0.0,0.0,9320.0,10949.96,10134.98,15.98382985099566,0.6054013595425662,6.039974724625217,187.68504700265657,166.12569941763292,21.55934758502366,10222.384166666665,10221.645769230769,10320.997516566784,10133.312469564127,16.7016822819813,17.224349938616886,15.997819464980745,0.8875826208508818,0.7393621700438033,0.14822045080707846,0.2286317911826598,26.254078319202,23.4929954310934,-699.116,51.251032087311955,62.82386309862894,-11.572831011316985,10355.98,10134.98,10245.48,9329.98,9560.25,8869.5,96.0,56.00000000000001,39.99999999999999,9848.238498223245,10500.529689086721,0.0,0.0,87.53111625473991,53.09590712655407,0.4899514480468622,0.8299838160156207,0.7437788716207129,13.892445760729954,55.15842705031,60.54013595425661,82.26848102611935,-39.45986404574338,189.65782352941278,10283.917518779725,7.535468577521715,-2.2552762369975268,-1.9409062694145327,-0.31436996758299407,-5.577003061690034,-5.738553087049425,-73.29504513666404
670,10216.02,29000.581201,6400517.8912411565,-3168016.031586002,0.09615170583555277,471856.0669248606,54.17672644345485,-92111913.25737631,62404780.55161916,-1598.6181104429081,536.6183378372997,10173.945182576925,606.067349271922,10193.4205,10978.859316825025,9407.981683174976,15.410701772285845,0.5143865438757879,0.0,0.0,10321.536,10843.472,9799.6,10.113533489589141,0.39891864136599153,0.0,0.0,9320.0,10949.96,10134.98,15.99031453671512,0.5497190115094854,5.72000595949723,165.40817610254453,165.98219475461525,-0.5740186520707198,10282.1825,10213.992307692308,10304.847129402664,10139.43895330012,15.547481760722416,16.24174341081604,16.06635084915619,0.8967806075164079,0.7360261296362846,0.16075447788012331,0.22637701475896227,26.34526341539828,11.271418098632095,-472.4205000000002,47.60350833628942,58.05235284492679,-10.448844508637364,10355.98,10134.98,10245.48,9329.98,9565.154999999999,8874.404999999999,92.0,52.0,40.0,9936.376218365385,10500.529689086721,0.0,0.0,83.71058569456193,51.55538547182257,0.4252334096277718,0.6383949525582112,0.7573154851837987,11.980229543000167,55.09457946349069,54.97190115094855,71.13344294747529,-45.02809884905145,233.96667647059076,10283.565341064586,7.554714247813324,-3.0530444303298654,-2.1633339015975994,-0.889710528732266,-0.8805854010660918,-0.8844854667957591,-73.53020507055187
671,10331.54,51758.142918,6425345.706702693,-3116257.888668002,0.15423711191632747,1258605.2959195066,51.200288119822794,-136003559.40421298,55397058.49126117,329.89224224129333,536.6183378372997,10212.220064933166,624.0636143447298,10181.773,10951.609581646058,9411.93641835394,15.1218570998599,0.5972719428841449,0.0,0.0,10304.982333333333,10858.914333333334,9751.050333333333,10.750760788947831,0.5239719556431723,0.0,0.0,9320.0,10949.96,10134.98,16.008606752478173,0.6205919163660467,5.294197993023535,155.28506441610443,163.8427686869131,-8.55770427080867,10333.060833333335,10220.65423076923,10308.953724879178,10153.668660463074,15.064099491438801,14.71413622097183,17.546677611540893,0.8817018359963145,0.7424155599002223,0.13928627609609212,0.22216623700227847,26.457625079468606,12.122741923412024,3.2770000000000437,43.78985226401353,53.934833078460514,-10.144980814446981,10349.98,10134.98,10242.48,9329.98,9565.154999999999,8874.404999999999,88.0,48.0,40.0,9936.376218365385,10949.96,0.0,1.0,68.75279622221709,53.40832999245817,0.5030764794130121,0.47275377902921534,0.647044182534349,11.090719595251528,55.65217852009366,62.059191636604666,59.190409580603294,-37.940808363395334,191.82682352941265,10283.832851221325,6.280629564859591,1.746452710343514,-1.3813765792093768,3.1278292895528907,1.1307730407732253,1.1244275926962644,-73.23089176554171
672,10293.93,38174.45112,6440424.96256769,-3154432.339788002,0.18299176259963873,873698.6669848312,58.46236016971805,61099149.60317528,59859145.0442881,446.30032131898406,534.6648811710079,10263.818583532659,616.5572529102568,10168.1185,10919.607268570418,9416.629731429583,14.78127479671717,0.5837081705421461,0.0,0.0,10314.391333333333,10880.620333333332,9748.162333333334,10.979397265451812,0.4819319274239462,0.0,0.0,9320.0,10949.96,10134.98,16.030104291172442,0.5975177304964544,4.73691159122309,142.58399327241204,159.59101360401291,-17.00702033160087,10342.134166666667,10228.18423076923,10306.642382590075,10164.058389317663,14.615244527104016,13.74195866111553,16.387351235340855,0.9047607465062798,0.7580466124181849,0.14671413408809486,0.2156557779560768,26.513673867102984,21.308634287557908,204.1314999999995,40.70142604234034,50.75828128108745,-10.056855238747112,10349.98,10134.98,10242.48,9329.98,9621.904999999999,8874.404999999999,84.0,44.0,40.0,9936.376218365385,10925.960799999999,0.0,0.0,47.71649755119216,52.7015710534868,0.3047842026258865,0.41103136388889006,0.5073933651587721,10.170995849599281,57.00200623797736,51.36735979836173,56.132817528638334,-48.63264020163827,77.73994117647271,10283.94525683839,1.0690178251456894,2.2551968224349674,-0.654061898880508,2.9092587213154752,-0.3640309189143154,-0.3646951238948759,-73.32833959623277
673,10050.37,54451.847499,6399709.374107875,-3208884.187287002,0.09599389494184475,-1145728.567849632,59.62884940140487,404633433.61131334,38088250.60423754,-1427.3272250671962,534.6648811710079,10299.742222328165,651.839527619231,10139.873000000001,10863.976857634021,9415.769142365982,14.282306250463286,0.43819740148019093,0.0,0.0,10328.797333333332,10939.022333333332,9718.572333333334,11.815993291506793,0.2718650224643923,0.0,0.0,9320.0,10949.96,10134.98,16.07475754380749,0.44809075069326926,4.675064681098338,111.57883504561687,149.9885778923337,-38.409742846716824,10315.310833333335,10218.463076923079,10267.2158621916,10155.637027145984,14.174779226173328,17.24529153286478,14.55829248867484,0.88899477078499,0.7885380556176617,0.10045671516732835,0.2027166153267502,26.66487944010422,44.058034849835046,2.816999999999098,36.736150162955376,47.99981178882335,-11.263661625867975,10349.98,10134.98,10242.48,9329.98,9637.5,8890.0,80.0,40.0,40.0,9936.376218365385,10902.441583999998,0.0,0.0,30.41964624825346,48.2487457662867,0.0,0.2692868940129662,0.3843573456436904,7.982998000802227,54.08952376398088,25.031667722257495,46.152739719074646,-74.9683322777425,35.22367647058854,10282.253712476951,-3.1032803875726023,6.099148594402305,0.6965801997760546,5.40256839462625,-2.3660545583659487,-2.394495138193342,-73.959405633008
674,10892.71,33234.72968,6376853.560174042,-3175649.457607002,0.017192406543328386,3017224.3987933355,60.22458658845909,1425467470.9603345,116729163.0095191,1497.1034186459742,579.4761285186763,10353.95374551975,727.2345748573078,10167.5085,10959.098077803726,9375.918922196273,15.570964662655095,0.9580666044214972,0.0,0.0,10404.896666666666,11039.371666666666,9770.421666666667,12.195700165531028,0.8844228167645164,0.0,0.0,9320.0,11456.16,10388.08,21.009670166491624,0.7362323046962771,4.5481920224044154,153.21070441156917,150.6330031961808,2.577701215388373,10377.8125,10238.137307692308,10363.44572954674,10210.23502513517,14.9354098404702,20.584569785734168,12.397283798203313,0.8974322894104427,0.7162693367292068,0.18116295268123594,0.2020736333997558,26.831290766691826,204.88681839167236,-33.15849999999955,37.578394147782156,45.99391947225524,-8.415525324473087,10603.08,10388.08,10495.58,9583.08,9693.75,8946.25,76.0,36.0,40.0,9750.0,10902.441583999998,1.0,0.0,29.04715303824159,60.63605224080883,0.7291734496716302,0.34465255076583884,0.34165693622256493,10.402734244554631,53.14347434673835,66.97554742814269,47.79152498292066,-33.02445257185732,175.04335294117845,10298.68314378296,7.394685236362332,4.492760325290615,1.4558162248789668,3.036944100411649,8.381183976311313,8.048430839645526,-71.77689551058543
